tool		Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6
loop-new/gauss_sum.i.v+cfa-reducer.yml	true	ERROR (solver error, after parsing finished)	25.551988188	14.511713249999957	503.926784	cloud-23979	ERROR (solver error, after parsing finished)	27.357392072	15.04528679800569	523.026432	cloud-23933	ERROR (solver error, after parsing finished)	16.260364995	8.95140370997251	467.124224	cloud-23980	ERROR (server error, after parsing finished)	21.906620536	11.908971415017731	504.483840	cloud-23938
loop-new/half.yml	true	true	22.223751224	12.21644361699964	595.197952	cloud-23933	true	19.824663119	10.954532511997968	608.911360	cloud-24259	TIMEOUT	990.277789788	977.8484716730018	902.877184	cloud-23980	true	19.954844845	11.109921055991435	552.652800	cloud-23980
loops-crafted-1/Mono3_1.yml	false	TIMEOUT (ERROR (inner timeout, after parsing finished))	968.983074876	949.978061373	617.377792	cloud-23979	TIMEOUT	990.308156421	968.5453608080279	655.855616	cloud-23979	TIMEOUT	990.207234502	980.5103993609955	594.735104	cloud-23980	ERROR (server error, after parsing finished)	53.84923111	45.369805099006044	590.204928	cloud-23980
loops-crafted-1/iftelse.yml	true	TIMEOUT	990.292613665	971.3311959269995	577.703936	cloud-24259	TIMEOUT	990.281493504	969.5324846669973	620.019712	cloud-23979	TIMEOUT	990.271332327	977.4131360509782	555.753472	cloud-23933	true	309.524829478	293.6223630759923	739.745792	cloud-23982
loops-crafted-1/in-de31.yml	true	ERROR (generic error, after parsing finished)	305.523994085	249.1816552700002	2037.903360	cloud-24259	TIMEOUT	990.354194152	962.1026496140112	1752.150016	cloud-23933	TIMEOUT	990.246421392	979.0426096079755	605.372416	cloud-23982	TIMEOUT	990.631251625	900.414701976988	2084.102144	cloud-23979
loops-crafted-1/in-de51.yml	true	ERROR (generic error, after parsing finished)	124.04538209	67.75590836699848	2031.853568	cloud-24259	TIMEOUT	990.918797147	806.1956246990012	2034.094080	cloud-24259	TIMEOUT	990.303758701	975.3199061769992	634.253312	cloud-23938	TIMEOUT (ERROR (out of memory, after parsing finished))	918.502656861	474.7355059349793	2086.141952	cloud-23938
loops-crafted-1/loopv1.yml	true	true	22.397151826	12.346213904000251	605.683712	cloud-24259	true	27.365175406	15.006424976993003	586.842112	cloud-24260	TIMEOUT	990.26440787	973.7293120480026	573.829120	cloud-23979	true	18.096546171	9.915785863006022	595.664896	cloud-23979
loops-crafted-1/loopv2.yml	true	true	21.445274325	11.888088625000137	562.110464	cloud-23933	true	19.699501679	10.76159558299696	567.185408	cloud-23979	TIMEOUT	990.292367964	974.3161227260134	701.370368	cloud-23938	true	24.273953935	13.174085153004853	615.227392	cloud-23938
loops-crafted-1/mono-crafted_1.yml	true	TIMEOUT	990.371760234	962.9595968040012	1015.877632	cloud-23933	ERROR (generic error, after parsing finished)	159.220725773	135.91416660498362	685.547520	cloud-23979	TIMEOUT	990.2767539	976.8434522550087	1002.311680	cloud-23980	TIMEOUT	990.381001908	965.1324642089894	904.294400	cloud-23982
loops-crafted-1/mono-crafted_11.yml	true	true	23.754665092	13.352157105000515	558.465024	cloud-24259	true	27.306614633	15.216956502001267	599.416832	cloud-23933	TIMEOUT	990.306880224	975.4558404739946	584.552448	cloud-23933	true	25.868726868	14.488559474004433	565.600256	cloud-23938
loops-crafted-1/mono-crafted_12.yml	true	true	24.002811281	13.418548064000788	556.449792	cloud-23979	true	24.87494388	13.924315513984766	562.192384	cloud-24259	TIMEOUT	990.245072026	976.4531085230119	587.894784	cloud-23933	true	24.225323551	13.566803027992137	553.512960	cloud-23938
loops-crafted-1/mono-crafted_13.yml	true	TIMEOUT	990.324348873	961.9185800749999	905.273344	cloud-23933	ERROR (generic error, after parsing finished)	158.736551653	134.03422643398517	733.757440	cloud-23933	TIMEOUT	990.262646973	974.4261626560183	857.321472	cloud-23982	TIMEOUT	990.372986005	963.2768944809795	805.744640	cloud-23933
loops-crafted-1/mono-crafted_3.yml	true	TIMEOUT	990.415975905	962.1727627239998	936.075264	cloud-23979	ERROR (generic error, after parsing finished)	164.114800151	141.30357762300991	705.536000	cloud-23933	TIMEOUT	990.295119089	977.313751180016	954.208256	cloud-23982	TIMEOUT	990.519063685	965.790776518028	782.151680	cloud-23980
loops-crafted-1/mono-crafted_7.yml	true	ERROR (generic error, after parsing finished)	148.476172097	126.07944612499705	649.662464	cloud-23979	ERROR (generic error, after parsing finished)	153.892921757	130.93423885499942	661.286912	cloud-23979	TIMEOUT	990.368093759	972.3711972839956	985.309184	cloud-23938	TIMEOUT	990.343275813	961.6994976729911	781.242368	cloud-23938
loops-crafted-1/nested3-1.yml	true	TIMEOUT	990.250498237	972.7153206859998	640.716800	cloud-23933	true	184.97697672	168.58443640798214	637.640704	cloud-23979	TIMEOUT	990.247752092	978.432416523021	662.351872	cloud-23942	TIMEOUT	990.215936993	977.0918061249831	611.291136	cloud-23982
loops-crafted-1/nested3-1_abstracted.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	929.447837778	913.2692323720003	657.924096	cloud-23933	true	58.152745658	39.476929723023204	803.532800	cloud-23979	TIMEOUT	990.26109894	976.1821514549956	599.470080	cloud-23938	ERROR (server error, after parsing finished)	23.507528419	13.359910547995241	606.842880	cloud-23980
loops-crafted-1/nested5-1.yml	true	true	30.820569746	18.671172219000027	547.254272	cloud-23933	true	37.357410285	21.471735390019603	561.188864	cloud-23933	true	24.239264131	13.305606617999729	542.273536	cloud-23982	ERROR (solver error, after parsing finished)	26.062189008	16.3185878660006	594.952192	cloud-23938
loops-crafted-1/sum_by_3_abstracted.yml	true	TIMEOUT	990.277689415	970.6182794680003	595.378176	cloud-23979	true	363.587220729	343.1904340070032	898.633728	cloud-24260	TIMEOUT	990.212123595	976.6075348030136	556.343296	cloud-23980	TIMEOUT	990.24101856	977.0405189390003	649.744384	cloud-23939
loops-crafted-1/sumt2.yml	true	true	21.903943948	12.448574019999796	519.012352	cloud-23933	true	21.107723481	11.662685934003093	571.604992	cloud-24261	TIMEOUT	990.219260176	978.665128550987	533.544960	cloud-23980	true	18.955010022	10.491690708004171	526.913536	cloud-23979
loops-crafted-1/sumt3.yml	true	true	22.737424262	12.939145734999329	537.059328	cloud-24259	true	25.12161043	14.528464714006986	557.281280	cloud-24259	TIMEOUT	990.214077027	980.1034003890236	596.119552	cloud-23980	true	26.839993555	15.297420990013052	559.792128	cloud-23982
loops-crafted-1/sumt4.yml	true	true	25.586280059	15.44572846799997	557.068288	cloud-23979	true	24.519311139	14.920024211023701	538.243072	cloud-23933	TIMEOUT	990.291151508	976.3748316550045	587.030528	cloud-23933	true	29.306127836	17.853741797007388	518.463488	cloud-23938
loops-crafted-1/sumt5.yml	true	true	37.666871567	25.47586003499964	586.948608	cloud-23933	true	34.255399526	23.894408127001952	572.891136	cloud-23979	TIMEOUT	990.25743155	978.6239643169974	559.394816	cloud-23941	true	28.196503908	20.23221661700518	523.616256	cloud-23979
loops-crafted-1/sumt6.yml	true	true	23.251973279	14.26444324300246	513.765376	cloud-23933	true	27.646838604	16.82249010699161	530.857984	cloud-24260	TIMEOUT	990.276624316	979.6357035659894	615.911424	cloud-23980	true	29.458400618	17.83231534299557	517.959680	cloud-23938
loops-crafted-1/sumt8.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	929.621754827	913.6090537269993	711.823360	cloud-24259	TIMEOUT	990.359530477	965.1546979959967	684.560384	cloud-24260	TIMEOUT	990.283905373	975.5315631400154	685.203456	cloud-23982	ERROR (server error, after parsing finished)	25.083272304	14.654605384013848	587.993088	cloud-23933
loop-invariants/bin-suffix-5.yml	true	true	19.401171293	10.704017210999154	540.270592	cloud-24259	true	19.715141426	11.227075544011313	555.896832	cloud-23979	TIMEOUT	990.327289547	972.9427549169923	1032.462336	cloud-23979	true	19.368674121	10.880525009008124	600.420352	cloud-23979
loop-invariants/const.yml	true	true	21.165225867	11.805348257999867	560.144384	cloud-24259	true	21.138870122	11.971649443992646	582.352896	cloud-24260	TIMEOUT	990.266174014	976.045313295006	590.770176	cloud-23938	true	23.452955916	13.005556022020755	584.613888	cloud-23938
loop-invariants/eq1.yml	true	true	23.398689643	12.887755506000758	596.766720	cloud-24259	true	24.535008582	13.314070144988364	588.406784	cloud-24259	TIMEOUT	990.268434743	977.4222347369941	606.371840	cloud-23979	true	21.833558322	12.213861498021288	579.940352	cloud-23933
loop-invariants/eq2.yml	true	true	16.898596939	9.324868046998745	553.836544	cloud-23933	true	18.464427625	10.167330049007433	534.724608	cloud-23979	TIMEOUT	990.253595448	978.2921118919912	557.821952	cloud-23933	true	25.298109581	14.033646199997747	589.787136	cloud-23982
loop-invariants/even.yml	true	true	22.796519245	12.564973397999893	605.880320	cloud-23979	true	19.854933047	10.832233483000891	594.706432	cloud-23979	TIMEOUT	990.246683274	975.5356852310069	533.028864	cloud-23938	true	20.371486754	11.391569522995269	566.857728	cloud-23980
loop-invariants/mod4.yml	true	true	21.009574151	11.412494930999856	553.074688	cloud-23979	true	23.550437558	12.738095116015757	549.670912	cloud-23933	TIMEOUT	990.27596059	976.6282738079899	559.022080	cloud-23979	true	21.425851084	11.9935301229998	574.738432	cloud-23982
loop-invariants/odd.yml	true	true	24.052423056	13.102456770000572	563.171328	cloud-24259	true	23.634905642	12.795614645991009	554.213376	cloud-24260	TIMEOUT	990.294232434	975.9567167969944	621.801472	cloud-23979	true	23.606069504	13.205812224012334	603.770880	cloud-23938
loop-simple/nested_3.yml	true	true	60.108147959	45.03398224099874	649.920512	cloud-23979	true	74.958139027	57.46642925599008	615.428096	cloud-24260	TIMEOUT	990.268360116	976.9415346480091	800.002048	cloud-23982	true	77.081816289	60.875386121013435	616.366080	cloud-23982
loop-simple/nested_4.yml	true	TIMEOUT	990.347715278	963.8500752569998	779.243520	cloud-23933	true	205.513736607	184.6597829950042	1444.659200	cloud-24259	TIMEOUT	990.339401916	971.7341096139862	763.355136	cloud-23933	TIMEOUT	990.428103785	964.2492134829808	790.712320	cloud-23979
loop-simple/nested_5.yml	true	TIMEOUT	990.321485321	962.7390056380001	716.324864	cloud-23979	true	253.365508921	221.1512294030108	1567.625216	cloud-24260	TIMEOUT	990.42072005	972.752207181009	757.751808	cloud-23979	TIMEOUT	990.369457183	963.3757286960026	695.103488	cloud-23933
loop-simple/nested_6.yml	true	true	213.472121852	187.42108570700293	1635.954688	cloud-24259	true	228.094888432	197.3484372899984	1577.394176	cloud-23979	TIMEOUT	990.275546127	973.5274448209966	710.529024	cloud-23933	TIMEOUT	990.382781876	963.8493237530056	663.056384	cloud-23982
loop-zilu/benchmark02_linear.yml	true	true	19.643049836	11.068677362000017	570.302464	cloud-24259	true	22.344743344	12.43959008200909	572.751872	cloud-23979	TIMEOUT	990.347857893	975.7959016310051	1643.261952	cloud-23982	true	19.502048744	10.72422740899492	579.776512	cloud-23979
loop-zilu/benchmark04_conjunctive.yml	true	true	19.421672416	10.668063957000413	606.306304	cloud-23933	true	22.680909127	12.338020184994093	594.026496	cloud-24260	TIMEOUT	990.579267594	972.7454173790175	2222.444544	cloud-23938	true	22.641744513	12.388149186997907	579.309568	cloud-23980
loop-zilu/benchmark05_conjunctive.yml	true	true	19.526013267	10.68873704699945	540.712960	cloud-23979	true	24.652769439	13.47126231000584	613.363712	cloud-24259	TIMEOUT	990.299161684	973.8407686929859	1049.128960	cloud-23933	true	18.49802878	10.34108853599173	601.014272	cloud-23980
loop-zilu/benchmark09_conjunctive.yml	true	true	18.880849392	10.568093609999778	590.962688	cloud-24259	true	16.37251041	9.10344016799354	588.918784	cloud-24259	TIMEOUT	990.387712955	974.2186552599887	1636.532224	cloud-23979	true	20.218974372	11.179211405979004	589.160448	cloud-23979
loop-zilu/benchmark17_conjunctive.yml	true	true	24.263997737	13.17568709399984	584.495104	cloud-23979	true	23.320563007	12.89913088400499	567.775232	cloud-23979	TIMEOUT	990.506859556	973.3010112060001	2614.173696	cloud-23979	true	21.97165421	12.31779102399014	531.787776	cloud-23938
loop-zilu/benchmark18_conjunctive.yml	true	true	19.860765933	10.834572519999995	585.080832	cloud-24259	true	23.921014671	13.07286758099508	609.431552	cloud-24260	TIMEOUT	990.40922917	974.7286380729929	1718.251520	cloud-23982	true	24.967686184	13.655932226974983	577.540096	cloud-23982
loop-zilu/benchmark19_conjunctive.yml	true	true	23.051695925	12.515095901002496	601.059328	cloud-23979	true	25.464073984	13.735482634991058	601.108480	cloud-24260	TIMEOUT	990.483240924	975.2161233369843	2087.129088	cloud-23982	true	27.113857749	14.844792663992848	592.199680	cloud-23982
loop-zilu/benchmark23_conjunctive.yml	true	true	150.694198052	126.89953292499922	672.821248	cloud-23979	ERROR (generic error, after parsing finished)	136.051149485	114.6066994019784	685.113344	cloud-23933	true	40.182895156	27.324030942021636	673.398784	cloud-23982	true	206.740857957	186.12810221299878	713.154560	cloud-23979
loop-zilu/benchmark34_conjunctive.yml	true	true	20.832617333	11.767274743000598	612.716544	cloud-23933	true	20.170382481	11.518489305002731	588.120064	cloud-24261	TIMEOUT	990.472511462	971.8942438200174	2239.385600	cloud-23938	true	18.938827469	10.481701617012732	594.399232	cloud-23980
loop-zilu/benchmark37_conjunctive.yml	true	true	20.729035848	11.5370779090008	585.076736	cloud-24259	true	24.515624207	13.40975512600562	590.454784	cloud-24260	TIMEOUT	990.404750302	973.5120674299833	1781.293056	cloud-23933	true	22.100834876	12.178592910000589	565.231616	cloud-23938
nla-digbench/cohencu-ll.yml	true	TIMEOUT	990.315218566	969.4874187400001	731.480064	cloud-23933	TIMEOUT	990.273050196	974.5077263099956	726.384640	cloud-24259	TIMEOUT	990.286883395	974.9354278719984	644.509696	cloud-23979	ERROR (solver error, after parsing finished)	135.913236787	124.42300124201574	693.149696	cloud-23980
nla-digbench/cohendiv-ll.yml	true	true	28.58630828	15.540613056000439	668.622848	cloud-24259	true	30.563839612	16.456899228011025	641.531904	cloud-23979	ERROR (solver error, after parsing finished)	23.265890196	14.206110207975144	562.057216	cloud-23933	true	28.638614412	15.601623562979512	649.056256	cloud-23980
nla-digbench/divbin.yml	false	TIMEOUT	990.285756178	972.2017100150001	693.284864	cloud-23979	TIMEOUT	990.316657512	970.7992028910085	638.689280	cloud-23979	TIMEOUT	990.265035494	977.3550570450025	647.475200	cloud-23980	ERROR (solver error, after parsing finished)	837.110549239	824.2927134339989	612.024320	cloud-23982
nla-digbench/divbin2.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	931.175597464	916.5646968299989	634.535936	cloud-23979	TIMEOUT	990.285854862	974.4598839050159	644.120576	cloud-23933	TIMEOUT	990.237391395	978.9644146359933	628.080640	cloud-23939	ERROR (solver error, after parsing finished)	31.143845378	19.85719035801594	598.241280	cloud-23982
nla-digbench/egcd-ll.yml	true	true	253.950052744	236.700135714	668.614656	cloud-23933	ERROR (solver error, after parsing finished)	365.056020319	341.32537529000547	668.098560	cloud-24259	ERROR (solver error, after parsing finished)	129.232839914	117.19909916899633	608.755712	cloud-23980	TIMEOUT	990.248104075	975.1687612789974	641.736704	cloud-23980
nla-digbench/egcd2-ll.yml	true	ERROR (solver error, after parsing finished)	31.57001326	18.12443702499877	648.708096	cloud-23933	TIMEOUT (ERROR (solver error, after parsing finished))	938.813054924	923.0364960680017	663.138304	cloud-24259	ERROR (solver error, after parsing finished)	24.077916511	13.905515582009684	653.844480	cloud-23979	ERROR (server error, after parsing finished)	26.33776002	14.190385256020818	637.059072	cloud-23933
nla-digbench/egcd3-ll.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	938.102169825	917.6265506140003	651.595776	cloud-23979	TIMEOUT	990.28271181	965.9287952099985	664.604672	cloud-24259	TIMEOUT	990.300865414	975.4923985009955	597.364736	cloud-23979	ERROR (solver error, after parsing finished)	24.253887288	14.182536390988389	593.444864	cloud-23933
nla-digbench/fermat1-ll.yml	true	ERROR (solver error, after parsing finished)	48.22192047	28.67531058700024	677.044224	cloud-23979	ERROR (solver error, after parsing finished)	41.316529561	24.825086954020662	711.102464	cloud-23979	ERROR (solver error, after parsing finished)	38.308358958	23.637656596984016	617.148416	cloud-23982	ERROR (server error, after parsing finished)	27.628694786	14.885471271001734	762.769408	cloud-23938
nla-digbench/fermat2-ll.yml	true	ERROR (solver error, after parsing finished)	35.91621849	20.882767865000005	684.916736	cloud-23933	ERROR (solver error, after parsing finished)	39.058784607	22.747456331009744	638.689280	cloud-23933	ERROR (solver error, after parsing finished)	26.436550994	15.669336033024592	617.820160	cloud-23979	ERROR (server error, after parsing finished)	24.373813885	13.286082990001887	665.092096	cloud-23982
nla-digbench/geo1-ll.yml	true	ERROR (solver error, after parsing finished)	775.844632649	762.5945900769984	603.013120	cloud-23933	TIMEOUT (ERROR (solver error, after parsing finished))	967.856553536	951.1152612110018	573.599744	cloud-23933	ERROR (solver error, after parsing finished)	738.662101786	726.6891100220091	539.889664	cloud-23979	ERROR (solver error, after parsing finished)	26.693317161	14.747720836021472	596.779008	cloud-23982
nla-digbench/hard-ll.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	934.966242726	915.598825309	679.866368	cloud-23933	TIMEOUT	990.262832833	970.1696581599972	641.552384	cloud-24259	TIMEOUT	990.226540411	977.1024736450054	630.976512	cloud-23982	ERROR (verification stuck, after parsing finished)	23.154630139	12.557239503017627	599.195648	cloud-23979
nla-digbench/hard-u.yml	false	TIMEOUT	990.333033352	972.0063333769976	835.584000	cloud-23933	TIMEOUT	990.290498456	972.2214764430246	752.021504	cloud-23933	TIMEOUT	990.325827691	975.9234263009857	830.005248	cloud-23933	ERROR (solver error, after parsing finished)	113.771569298	103.67047489900142	548.036608	cloud-23979
nla-digbench/hard2.yml	true	true	30.885845151	16.919289499000115	593.858560	cloud-23979	true	30.679546005	16.365990354999667	630.308864	cloud-23933	TIMEOUT	990.357213956	974.0884122449788	631.484416	cloud-23938	true	20.992052442	11.638049696019152	629.473280	cloud-23980
nla-digbench/lcm1.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	925.091125902	910.7811777239999	594.067456	cloud-24259	TIMEOUT	990.303358862	972.8678593109944	630.644736	cloud-24259	TIMEOUT	990.323914288	975.3724160559941	551.927808	cloud-23938	ERROR (server error, after parsing finished)	20.573340251	11.25493173598079	597.594112	cloud-23938
nla-digbench/prod4br-ll.yml	true	true	96.469723119	80.75113376300033	635.674624	cloud-23933	true	99.01016372	82.79392500600079	626.581504	cloud-23933	true	100.769986225	86.3193057239987	650.395648	cloud-23938	ERROR (server error, after parsing finished)	25.910712694	14.075549903005594	631.791616	cloud-23938
nla-digbench/prodbin-ll.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	925.504947128	910.4507498929997	622.256128	cloud-24259	TIMEOUT	990.300585842	973.829112848005	638.472192	cloud-23979	TIMEOUT	990.229820628	974.2362109399983	625.897472	cloud-23982	ERROR (server error, after parsing finished)	22.633697845	12.28660151301301	543.010816	cloud-23938
nla-digbench/ps3-ll.yml	true	true	34.549038649	18.442974852000134	643.579904	cloud-23933	true	39.090178229	20.944093636004254	655.540224	cloud-24259	true	28.472092293	15.802591644984204	574.402560	cloud-23982	ERROR (solver error, after parsing finished)	27.8931677	15.065049226977862	611.749888	cloud-23982
nla-digbench/ps5-ll.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	933.735168233	914.0358397170003	787.767296	cloud-23979	TIMEOUT	990.352259335	968.9040499269904	782.807040	cloud-23979	TIMEOUT	990.280251473	972.3284182539792	773.902336	cloud-23938	ERROR (solver error, after parsing finished)	23.04055783	12.582983261992922	800.825344	cloud-23979
nla-digbench-scaling/bresenham-ll_unwindbound1.yml	false	false(unreach-call)	27.245449391	14.67868108499897	669.319168	cloud-23979	false(unreach-call)	31.513470494	17.453917241015006	652.656640	cloud-24259	ERROR (solver error, after parsing finished)	45.872872714	30.804471932002343	595.693568	cloud-23982	false(unreach-call)	31.065308851	17.057572192017687	626.438144	cloud-23982
nla-digbench-scaling/bresenham-ll_valuebound1.yml	true	ERROR (solver error, after parsing finished)	177.408776287	162.19670850900002	646.848512	cloud-24259	ERROR (solver error, after parsing finished)	210.524166367	191.5184093650023	632.520704	cloud-23933	ERROR (solver error, after parsing finished)	158.18601064	142.0878648319922	558.465024	cloud-23933	ERROR (verification stuck, after parsing finished)	26.901582144	17.63866632198915	635.187200	cloud-23982
nla-digbench-scaling/bresenham-ll_valuebound10.yml	true	ERROR (solver error, after parsing finished)	138.611060856	122.09870567799953	643.395584	cloud-24259	ERROR (solver error, after parsing finished)	151.360295773	132.36305334599456	618.500096	cloud-23933	ERROR (solver error, after parsing finished)	98.992636795	87.79058398699271	536.662016	cloud-23933	ERROR (verification stuck, after parsing finished)	34.210774054	18.621581767016323	612.573184	cloud-23982
nla-digbench-scaling/bresenham-ll_valuebound100.yml	true	ERROR (solver error, after parsing finished)	237.03650355	218.2768334400007	657.448960	cloud-23979	ERROR (solver error, after parsing finished)	224.978684931	206.41262009600177	606.777344	cloud-23979	ERROR (solver error, after parsing finished)	103.251299138	93.4950863700069	557.568000	cloud-23979	ERROR (verification stuck, after parsing finished)	21.457288732	12.319625638017897	740.446208	cloud-23980
nla-digbench-scaling/bresenham-ll_valuebound20.yml	true	ERROR (solver error, after parsing finished)	298.098272658	283.081631154	662.908928	cloud-23933	ERROR (solver error, after parsing finished)	315.806052839	299.0034187090059	672.489472	cloud-23979	ERROR (solver error, after parsing finished)	312.331587816	302.654040444002	613.744640	cloud-23980	ERROR (verification stuck, after parsing finished)	26.62876359	14.692124452994904	577.196032	cloud-23933
nla-digbench-scaling/bresenham-ll_valuebound5.yml	true	ERROR (solver error, after parsing finished)	610.879183469	593.334038306999	665.366528	cloud-23933	ERROR (solver error, after parsing finished)	637.69640106	617.1077041600074	678.338560	cloud-23933	ERROR (solver error, after parsing finished)	546.105652487	533.3080813720007	607.113216	cloud-23933	ERROR (verification stuck, after parsing finished)	24.751338488	13.815853235981194	662.773760	cloud-23933
nla-digbench-scaling/bresenham-ll_valuebound50.yml	true	TIMEOUT	990.273875031	968.5368046869999	601.636864	cloud-23979	TIMEOUT	990.310412444	966.6808506529924	639.082496	cloud-24260	TIMEOUT	990.240319321	975.3207124129985	563.085312	cloud-23938	ERROR (verification stuck, after parsing finished)	26.305441165	14.92855246597901	638.246912	cloud-23982
nla-digbench-scaling/cohencu-ll_unwindbound1.yml	false	TIMEOUT (ERROR (solver error, after parsing finished))	966.715857796	947.7891472640003	699.682816	cloud-24259	TIMEOUT	990.287591062	970.4563725079934	797.589504	cloud-24261	TIMEOUT	990.283763963	971.9663280570239	632.020992	cloud-23938	TIMEOUT	990.275075997	973.689225907001	731.176960	cloud-23980
nla-digbench-scaling/cohencu-ll_unwindbound10.yml	false	TIMEOUT	990.259262513	970.6553613830001	731.459584	cloud-24259	TIMEOUT	990.28465335	968.7205077979888	659.296256	cloud-23979	TIMEOUT (ERROR (solver error, after parsing finished))	960.13543752	942.9517823609931	649.478144	cloud-23979	TIMEOUT	990.218052728	977.5233762769785	704.638976	cloud-23980
nla-digbench-scaling/cohencu-ll_unwindbound100.yml	false	TIMEOUT	990.312292996	969.6074861330017	730.058752	cloud-23933	TIMEOUT	990.298360862	967.3934934010031	720.621568	cloud-23933	TIMEOUT	990.313767785	976.3735603999812	670.498816	cloud-23933	ERROR (solver error, after parsing finished)	665.736335144	651.0735480519943	708.505600	cloud-23979
nla-digbench-scaling/cohencu-ll_unwindbound5.yml	false	ERROR (solver error, after parsing finished)	878.090266817	856.5245451290011	715.161600	cloud-23979	TIMEOUT (ERROR (solver error, after parsing finished))	911.19268154	890.8386325869942	691.908608	cloud-23979	ERROR (solver error, after parsing finished)	99.458980216	87.57921989099123	661.184512	cloud-23979	TIMEOUT	990.326258923	972.8973366049759	729.956352	cloud-23979
nla-digbench-scaling/cohencu-ll_valuebound10.yml	true	TIMEOUT	990.333150676	967.1780552639975	711.340032	cloud-23979	TIMEOUT	990.319030172	964.6163708669919	704.081920	cloud-24260	TIMEOUT	990.292325922	968.3547279250051	657.788928	cloud-23933	ERROR (solver error, after parsing finished)	96.885138451	80.45230625299155	642.203648	cloud-23982
nla-digbench-scaling/cohencu-ll_valuebound2.yml	true	TIMEOUT	990.28877368	965.036574317	714.809344	cloud-23979	TIMEOUT	990.294248244	968.4365162650065	706.580480	cloud-23979	TIMEOUT	990.258778667	973.8301581149863	664.461312	cloud-23938	ERROR (solver error, after parsing finished)	69.960874859	58.80229916001554	667.172864	cloud-23933
nla-digbench-scaling/cohencu-ll_valuebound20.yml	true	TIMEOUT	990.288950453	970.1923869379971	711.782400	cloud-23933	TIMEOUT	990.30705027	966.2585673149733	691.077120	cloud-24260	TIMEOUT	990.275235801	974.5132876429998	633.135104	cloud-23982	ERROR (solver error, after parsing finished)	96.066972895	82.56431222398533	691.253248	cloud-23982
nla-digbench-scaling/cohencu-ll_valuebound5.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	977.367620548	959.240213435	676.651008	cloud-24259	TIMEOUT	990.266454493	969.7105255240167	730.697728	cloud-23979	TIMEOUT	990.260332425	975.108435992006	650.444800	cloud-23933	ERROR (solver error, after parsing finished)	77.798459949	64.58551020000596	692.056064	cloud-23938
nla-digbench-scaling/cohencu-ll_valuebound50.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	980.905602853	961.6452285759988	675.954688	cloud-23933	TIMEOUT	990.361929454	965.1827631729975	676.904960	cloud-24260	TIMEOUT	990.274114165	975.1799151450105	673.591296	cloud-23938	ERROR (solver error, after parsing finished)	84.67117712	72.7858218330075	690.614272	cloud-23980
nla-digbench-scaling/cohendiv-ll_unwindbound100.yml	true	true	177.214816291	143.90165974800038	1581.314048	cloud-23979	true	178.97495439	144.19070555400685	1558.487040	cloud-24259	ERROR (solver error, after parsing finished)	31.401261415	20.9207410980016	576.049152	cloud-23982	TIMEOUT	990.394265254	960.5022015699942	825.737216	cloud-23982
nla-digbench-scaling/cohendiv-ll_unwindbound20.yml	true	ERROR (solver error, after parsing finished)	142.637191239	122.19005200099991	718.471168	cloud-24259	ERROR (solver error, after parsing finished)	251.020587523	224.87604905897751	707.964928	cloud-24259	ERROR (solver error, after parsing finished)	30.74444614	20.045026156003587	582.590464	cloud-23979	true	878.360509519	856.4358064259868	784.625664	cloud-23982
nla-digbench-scaling/cohendiv-ll_unwindbound50.yml	true	true	170.703820004	138.0121208189994	1726.685184	cloud-23933	true	182.186939289	148.7759750779951	1603.678208	cloud-23933	ERROR (solver error, after parsing finished)	28.099278971	18.770276488998206	530.432000	cloud-23980	TIMEOUT	990.440414192	958.7831022600003	848.617472	cloud-23938
nla-digbench-scaling/cohendiv-ll_valuebound2.yml	true	ERROR (solver error, after parsing finished)	30.965544846	17.258571975999075	557.178880	cloud-23979	ERROR (solver error, after parsing finished)	32.845319623	18.53493125800742	597.798912	cloud-23933	ERROR (solver error, after parsing finished)	28.335052083	16.316014711017488	570.335232	cloud-23982	ERROR (server error, after parsing finished)	27.709639132	15.025294902996393	631.939072	cloud-23982
nla-digbench-scaling/divbin2_unwindbound1.yml	true	TIMEOUT	990.247596276	974.7423517300001	654.270464	cloud-23979	TIMEOUT	990.294154157	970.9432341399952	705.544192	cloud-23933	TIMEOUT	990.238897718	979.8781324189913	611.475456	cloud-23980	ERROR (solver error, after parsing finished)	79.247840612	69.11213078798028	518.144000	cloud-23933
