tool		Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6
loops-crafted-1/in-de61.yml	true	TIMEOUT	990.528492517	954.7902531299987	1474.101248	cloud-24261	TIMEOUT	990.659846726	942.5600060990037	1477.701632	cloud-24444	ERROR (solver error, after parsing finished)	741.323013275	712.4061280219976	1410.752512	cloud-24259	TIMEOUT	990.319199546	977.2572104720166	639.537152	cloud-23979
loops-crafted-1/in-de62.yml	true	TIMEOUT	990.337188686	971.600888936	658.841600	cloud-24261	TIMEOUT	990.385872462	971.1683410149999	581.660672	cloud-24441	ERROR (solver error, after parsing finished)	726.613362882	711.1409592709997	629.129216	cloud-23933	TIMEOUT	990.293450724	975.3466180480027	592.928768	cloud-23938
loops-crafted-1/loopv1.yml	true	true	18.755050728	10.374866166999709	565.256192	cloud-23979	true	21.022344848	11.727582290004648	607.313920	cloud-24444	true	19.733865186	10.733098103002703	596.398080	cloud-23979	TIMEOUT	990.26440787	973.7293120480026	573.829120	cloud-23979
loops-crafted-1/loopv2.yml	true	true	22.138740195	12.389774143997784	614.928384	cloud-24261	true	25.081303286	13.587452686995675	616.763392	cloud-24643	true	25.62072595	14.008988573004899	561.631232	cloud-23933	TIMEOUT	990.292367964	974.3161227260134	701.370368	cloud-23938
loops-crafted-1/loopv3.yml	true	TIMEOUT	990.54014345	962.7636561449999	774.541312	cloud-24261	TIMEOUT	990.737529132	961.1960174269989	851.730432	cloud-24643	ERROR (verification stuck, after parsing finished)	756.415865827	731.1774280059981	746.590208	cloud-23941	TIMEOUT	990.270478359	974.4490062900004	621.977600	cloud-23938
loops-crafted-1/mono-crafted_1.yml	true	TIMEOUT	990.540608835	961.6048363010004	754.950144	cloud-24261	TIMEOUT	990.679444421	959.4277761979974	794.222592	cloud-24441	ERROR (verification stuck, after parsing finished)	856.444645277	829.9890525090013	753.774592	cloud-23933	TIMEOUT	990.2767539	976.8434522550087	1002.311680	cloud-23980
loops-crafted-1/mono-crafted_10.yml	true	TIMEOUT	990.341726217	974.3908919979986	600.215552	cloud-24261	TIMEOUT	990.345331154	975.803417916999	615.129088	cloud-24643	ERROR (solver error, after parsing finished)	728.58846916	713.4460856279984	606.724096	cloud-23933	TIMEOUT	990.279238402	975.9227504059963	596.201472	cloud-23979
loops-crafted-1/mono-crafted_11.yml	true	true	19.62419497	11.25688426600027	548.077568	cloud-23979	true	24.744518673	14.418911986002058	563.023872	cloud-24441	true	24.477076754	14.049423895001382	578.179072	cloud-23933	TIMEOUT	990.306880224	975.4558404739946	584.552448	cloud-23933
loops-crafted-1/mono-crafted_12.yml	true	true	19.111205997	10.859756329999072	617.603072	cloud-23979	true	21.126957277	11.661280394000642	586.498048	cloud-24643	true	19.944115652	11.215243914994062	601.100288	cloud-23979	TIMEOUT	990.245072026	976.4531085230119	587.894784	cloud-23933
loops-crafted-1/mono-crafted_13.yml	true	TIMEOUT	990.543174229	963.9985909269963	945.618944	cloud-23979	TIMEOUT	990.611959907	957.2372764590036	773.861376	cloud-24441	ERROR (solver error, after parsing finished)	735.373744257	710.409898647	736.391168	cloud-23933	TIMEOUT	990.262646973	974.4261626560183	857.321472	cloud-23982
loops-crafted-1/mono-crafted_14.yml	true	TIMEOUT	990.608902219	959.6228634099989	743.116800	cloud-24261	TIMEOUT	990.622088664	958.0030132510001	755.122176	cloud-24441	ERROR (solver error, after parsing finished)	739.754548954	712.8432564110008	669.298688	cloud-23933	TIMEOUT	990.273157592	974.5803006269853	586.006528	cloud-23979
loops-crafted-1/mono-crafted_3.yml	true	TIMEOUT	990.664925587	959.812462893	742.612992	cloud-23933	TIMEOUT	990.397906096	966.4355297500006	756.330496	cloud-24643	ERROR (solver error, after parsing finished)	733.905839249	711.1985702160018	864.665600	cloud-24259	TIMEOUT	990.295119089	977.313751180016	954.208256	cloud-23982
loops-crafted-1/mono-crafted_6.yml	true	TIMEOUT	990.645510948	960.345978141002	808.284160	cloud-24261	TIMEOUT	990.667024208	960.3291692059938	816.656384	cloud-24444	ERROR (solver error, after parsing finished)	733.16772561	711.4282269089999	710.385664	cloud-24259	TIMEOUT	990.342985719	973.6810872119968	1119.735808	cloud-23933
loops-crafted-1/mono-crafted_7.yml	true	TIMEOUT	990.596863902	958.428244228	800.473088	cloud-24261	TIMEOUT	990.652628105	960.6673958079991	811.466752	cloud-24444	ERROR (solver error, after parsing finished)	731.073045558	709.2946045799981	777.981952	cloud-23979	TIMEOUT	990.368093759	972.3711972839956	985.309184	cloud-23938
loops-crafted-1/mono-crafted_8.yml	true	TIMEOUT	990.452207125	961.3908536980016	854.683648	cloud-23979	TIMEOUT	990.487173902	959.9401194210004	882.278400	cloud-24444	ERROR (solver error, after parsing finished)	734.898425526	711.8378132090002	849.076224	cloud-24259	TIMEOUT	990.289758479	977.0472923039924	558.551040	cloud-23933
loops-crafted-1/mono-crafted_9.yml	true	TIMEOUT	990.560365652	961.0341581589998	792.391680	cloud-24261	TIMEOUT	990.524686086	962.8644087450002	798.138368	cloud-24643	ERROR (solver error, after parsing finished)	734.282427824	710.6179784630003	733.634560	cloud-23933	TIMEOUT	990.264231706	972.0513626320171	721.653760	cloud-23933
loops-crafted-1/nested3-1.yml	true	TIMEOUT	990.354552077	974.4795108689977	564.088832	cloud-23933	TIMEOUT	990.357078448	975.6910408990007	610.377728	cloud-24444	ERROR (solver error, after parsing finished)	739.065054318	725.3167904509974	635.875328	cloud-23933	TIMEOUT	990.247752092	978.432416523021	662.351872	cloud-23942
loops-crafted-1/nested3-1_abstracted.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	930.88010078	913.9940436600009	687.833088	cloud-23933	TIMEOUT (ERROR (inner timeout, after parsing finished))	933.231382147	914.1632347949999	671.059968	cloud-24444	ERROR (server error, after parsing finished)	20.611382866	11.295650387000933	584.957952	cloud-23942	TIMEOUT	990.26109894	976.1821514549956	599.470080	cloud-23938
loops-crafted-1/nested3-2.yml	false	TIMEOUT	990.510426308	958.8869979469998	848.613376	cloud-24261	TIMEOUT	990.38791246	966.5150364270012	877.158400	cloud-24643	ERROR (verification stuck, after parsing finished)	744.584605079	717.4738849010027	1074.696192	cloud-23979	TIMEOUT	990.214251876	977.2089111449895	573.730816	cloud-23982
loops-crafted-1/nested5-1.yml	true	true	29.168458636	17.533770666001146	601.632768	cloud-23940	true	33.482917806	19.671285809003166	539.766784	cloud-24441	ERROR (solver error, after parsing finished)	29.791560343	17.995043265997083	555.999232	cloud-24259	true	24.239264131	13.305606617999729	542.273536	cloud-23982
loops-crafted-1/nested5-2.yml	false	TIMEOUT	990.530999366	960.8527075450002	855.445504	cloud-23933	TIMEOUT	990.521800884	958.7786447440012	928.526336	cloud-24444	ERROR (verification stuck, after parsing finished)	750.635720243	720.6822873419951	957.460480	cloud-23979	TIMEOUT	990.234890532	976.6561007720011	611.561472	cloud-23982
loops-crafted-1/nested_delay_nd.yml	true	TIMEOUT	990.477457648	963.8731235689993	880.017408	cloud-23979	TIMEOUT	990.591476018	962.5322048679991	728.985600	cloud-24643	ERROR (solver error, after parsing finished)	734.272434962	711.1878781499981	767.696896	cloud-23979	TIMEOUT	990.326814747	975.1049479549984	956.162048	cloud-23933
loops-crafted-1/nested_delay_notd2.yml	false	TIMEOUT	990.517835643	962.5853466899989	744.558592	cloud-24261	TIMEOUT	990.664673475	959.4616271020022	700.555264	cloud-24444	ERROR (solver error, after parsing finished)	722.623784127	707.675654566	690.155520	cloud-23943	TIMEOUT	990.249886914	974.0270392149978	947.830784	cloud-23982
loops-crafted-1/sum_by_3.yml	true	TIMEOUT	990.33474726	973.6144783309974	594.759680	cloud-23933	TIMEOUT	990.351201029	971.3236016620031	566.571008	cloud-24643	ERROR (solver error, after parsing finished)	730.551446647	718.5740766720046	593.272832	cloud-23979	TIMEOUT	990.233794876	976.7617895879957	562.679808	cloud-23933
loops-crafted-1/sum_by_3_abstracted.yml	true	TIMEOUT	990.29119769	975.2530898339974	613.031936	cloud-24261	TIMEOUT	990.328310467	974.8862261070026	645.177344	cloud-24643	true	489.322652852	477.17010664199915	584.167424	cloud-23979	TIMEOUT	990.212123595	976.6075348030136	556.343296	cloud-23980
loops-crafted-1/sumt2.yml	true	true	21.69725126	12.01118434000091	566.071296	cloud-23933	true	20.618398633	11.38734088899946	577.966080	cloud-24444	true	24.159630462	13.504544711999188	520.368128	cloud-24259	TIMEOUT	990.219260176	978.665128550987	533.544960	cloud-23980
loops-crafted-1/sumt3.yml	true	true	19.653357918	11.122690717000296	582.733824	cloud-23979	true	22.475354301	12.906962839999323	512.905216	cloud-24441	true	24.009066045	13.768869010003982	518.463488	cloud-24259	TIMEOUT	990.214077027	980.1034003890236	596.119552	cloud-23980
loops-crafted-1/sumt4.yml	true	true	21.480953755	13.322496133998357	538.439680	cloud-23979	true	27.05622177	16.371827895003662	579.477504	cloud-24643	true	24.035375989	14.468104837999817	507.568128	cloud-23979	TIMEOUT	990.291151508	976.3748316550045	587.030528	cloud-23933
loops-crafted-1/sumt5.yml	true	true	29.857661951	21.144353887999387	568.754176	cloud-23979	true	33.849854205	24.990159861001302	531.869696	cloud-24643	true	34.673456088	25.1348954770001	549.482496	cloud-23933	TIMEOUT	990.25743155	978.6239643169974	559.394816	cloud-23941
loops-crafted-1/sumt6.yml	true	true	29.335197332	18.150696005999635	561.934336	cloud-23933	true	28.656037074	17.74964147999708	561.532928	cloud-24444	true	18.197386923	11.687415289998171	571.650048	cloud-23939	TIMEOUT	990.276624316	979.6357035659894	615.911424	cloud-23980
loops-crafted-1/sumt7.yml	true	TIMEOUT	990.282295084	969.9435998549998	693.215232	cloud-24261	TIMEOUT	990.384243565	967.964860373002	717.885440	cloud-24441	TIMEOUT (ERROR (inner timeout, after parsing finished))	924.653650702	907.8914775350004	696.107008	cloud-23933	TIMEOUT	990.281763989	977.8754151340108	605.999104	cloud-23980
loops-crafted-1/sumt8.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	930.45387877	914.5899358360002	642.449408	cloud-23979	TIMEOUT (ERROR (inner timeout, after parsing finished))	935.276931863	916.4467974880026	680.235008	cloud-24441	ERROR (server error, after parsing finished)	22.93602247	13.531148377000136	584.601600	cloud-23979	TIMEOUT	990.283905373	975.5315631400154	685.203456	cloud-23982
loops-crafted-1/sumt9.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	969.432351991	946.9953740719975	1041.604608	cloud-23933	TIMEOUT	990.544157958	961.7182050039992	1235.550208	cloud-24643	ERROR (solver error, after parsing finished)	731.39249744	710.3278844320012	1238.855680	cloud-23979	TIMEOUT	990.256043894	978.6522094930115	691.900416	cloud-23980
loops-crafted-1/theatreSquare.yml	true	TIMEOUT	990.528965089	962.0916829490016	899.018752	cloud-24261	TIMEOUT	990.574780667	960.3005858620018	884.928512	cloud-24444	ERROR (solver error, after parsing finished)	737.696545121	713.1043867239932	788.328448	cloud-24259	TIMEOUT	990.248780693	976.5708883019979	734.171136	cloud-23980
loops-crafted-1/vnew2.yml	true	TIMEOUT	990.381077006	972.8481625539971	643.178496	cloud-23979	TIMEOUT	990.315244791	973.5399071229986	622.309376	cloud-24643	ERROR (solver error, after parsing finished)	724.03301298	710.8030894459998	716.242944	cloud-23979	TIMEOUT	990.246994221	977.7348759190063	681.172992	cloud-23980
loops-crafted-1/watermelon.yml	true	TIMEOUT	990.441366266	965.2221268139983	958.812160	cloud-23979	TIMEOUT	990.515862054	962.4895451169978	1105.428480	cloud-24643	ERROR (verification stuck, after parsing finished)	798.157306492	770.2619074030008	1016.229888	cloud-23933	TIMEOUT	990.282189797	972.7659926339984	731.541504	cloud-23938
loop-invariants/bin-suffix-5.yml	true	true	20.684472103	11.484087916000135	536.809472	cloud-24261	true	23.652616678	13.450481259998924	569.978880	cloud-24643	true	21.384238022	11.713589687999047	547.663872	cloud-23979	TIMEOUT	990.327289547	972.9427549169923	1032.462336	cloud-23979
loop-invariants/const.yml	true	true	21.805153056	12.037006753000242	609.918976	cloud-24261	true	22.270170276	12.268329370999709	539.889664	cloud-24444	true	20.99275181	11.665948836998723	586.743808	cloud-23979	TIMEOUT	990.266174014	976.045313295006	590.770176	cloud-23938
loop-invariants/eq1.yml	true	true	22.402074352	12.150047513001482	598.216704	cloud-23933	true	23.607245628	13.080552104001981	608.620544	cloud-24643	true	19.493166596	10.768123807999928	532.750336	cloud-23933	TIMEOUT	990.268434743	977.4222347369941	606.371840	cloud-23979
loop-invariants/eq2.yml	true	true	22.446056104	12.45499201200073	600.633344	cloud-23933	true	17.292638957	9.614384366002923	563.912704	cloud-24444	true	21.781928269	12.18206745399948	580.595712	cloud-23979	TIMEOUT	990.253595448	978.2921118919912	557.821952	cloud-23933
loop-invariants/even.yml	true	true	18.114390036	10.182597973001975	554.795008	cloud-23979	true	18.740526015	10.436222619006003	564.146176	cloud-24643	true	21.529234178	11.735922890999063	546.381824	cloud-23933	TIMEOUT	990.246683274	975.5356852310069	533.028864	cloud-23938
loop-invariants/linear-inequality-inv-a.yml	true	TIMEOUT	990.78268647	662.2694660359994	2084.663296	cloud-24261	TIMEOUT	991.02974174	760.1865612710026	2098.249728	cloud-24444	TIMEOUT (ERROR (solver error, after parsing finished))	972.251912816	712.4837155519999	2070.986752	cloud-24259	TIMEOUT	990.276863767	976.7329713740037	533.536768	cloud-23938
loop-invariants/linear-inequality-inv-c.yml	true	TIMEOUT	990.296609666	969.5793111319999	610.721792	cloud-23933	TIMEOUT	990.341644206	972.8249557389936	635.342848	cloud-24441	ERROR (solver error, after parsing finished)	726.859270798	712.7475938439998	604.463104	cloud-23933	TIMEOUT	990.301572771	977.1787567179999	581.951488	cloud-23982
loop-invariants/mod4.yml	true	true	22.939251187	12.706001222999475	553.877504	cloud-23933	true	20.166636891	11.314218061001156	585.068544	cloud-24444	true	20.63495842	11.178196691999801	600.596480	cloud-23933	TIMEOUT	990.27596059	976.6282738079899	559.022080	cloud-23979
loop-invariants/odd.yml	true	true	21.176414948	11.662934487998427	605.216768	cloud-23979	true	18.027292467	10.177704408999944	557.948928	cloud-24444	true	22.847501767	12.693174714000634	560.304128	cloud-24259	TIMEOUT	990.294232434	975.9567167969944	621.801472	cloud-23979
loop-invariants64/linear-inequality-inv-d.yml	true	TIMEOUT	990.288837409	974.8020553250026	642.691072	cloud-23979	TIMEOUT	990.386482671	971.4996510720011	667.369472	cloud-24444	ERROR (solver error, after parsing finished)	722.786992279	710.6622623790026	616.697856	cloud-23979	TIMEOUT	990.208590433	980.3562574449752	583.086080	cloud-23980
loop-simple/deep-nested.yml	false	TIMEOUT	990.345735944	968.7378463069999	633.864192	cloud-23933	TIMEOUT	990.401487503	969.4262578159978	593.285120	cloud-24441	ERROR (solver error, after parsing finished)	731.63259714	714.0981105530009	600.973312	cloud-23933	TIMEOUT	990.258053575	979.9206067310006	665.030656	cloud-23980
loop-simple/nested_3.yml	true	true	68.112236967	52.58209870000064	645.517312	cloud-23933	true	65.887717152	49.96179805800057	627.150848	cloud-24444	true	65.36017576	50.82942129799994	664.391680	cloud-23933	TIMEOUT	990.268360116	976.9415346480091	800.002048	cloud-23982
loop-simple/nested_4.yml	true	TIMEOUT	990.633320248	960.6229420290001	670.470144	cloud-23979	TIMEOUT	990.671163875	958.5349841970019	714.772480	cloud-24643	ERROR (solver error, after parsing finished)	732.941523165	710.4718161870042	736.763904	cloud-23933	TIMEOUT	990.339401916	971.7341096139862	763.355136	cloud-23933
loop-simple/nested_5.yml	true	TIMEOUT (true)	970.456735192	932.3497704379988	1742.712832	cloud-23979	TIMEOUT	990.672782618	958.9185565310036	758.816768	cloud-24441	ERROR (solver error, after parsing finished)	728.301746767	709.2373142250008	787.144704	cloud-23979	TIMEOUT	990.42072005	972.752207181009	757.751808	cloud-23979
loop-simple/nested_6.yml	true	TIMEOUT (true)	980.020562891	939.0730416839997	1827.561472	cloud-23979	TIMEOUT	990.493589678	964.1936428640038	759.783424	cloud-24643	ERROR (solver error, after parsing finished)	729.303907388	709.881295924999	694.210560	cloud-24259	TIMEOUT	990.275546127	973.5274448209966	710.529024	cloud-23933
loop-zilu/benchmark02_linear.yml	true	true	17.93162133	9.873843146999207	582.324224	cloud-23979	true	19.386895543	10.550825767997594	576.000000	cloud-24444	true	22.19577504	12.382871727000747	568.455168	cloud-24259	TIMEOUT	990.347857893	975.7959016310051	1643.261952	cloud-23982
loop-zilu/benchmark04_conjunctive.yml	true	true	20.426911609	11.197292968998227	590.655488	cloud-23979	true	23.987298695	13.354376830000547	592.338944	cloud-24643	true	23.377211624	12.927824616999715	583.503872	cloud-23933	TIMEOUT	990.579267594	972.7454173790175	2222.444544	cloud-23938
loop-zilu/benchmark05_conjunctive.yml	true	true	21.447973921	11.819699446001323	600.272896	cloud-23933	true	19.716291109	11.10015148200182	594.755584	cloud-24643	true	18.137545257	9.998748570999851	604.528640	cloud-23979	TIMEOUT	990.299161684	973.8407686929859	1049.128960	cloud-23933
loop-zilu/benchmark09_conjunctive.yml	true	true	22.938757169	12.622869735001586	553.701376	cloud-23933	true	21.156297796	11.51531159300066	586.711040	cloud-24441	true	22.79347694	12.455707503000212	604.680192	cloud-23933	TIMEOUT	990.387712955	974.2186552599887	1636.532224	cloud-23979
loop-zilu/benchmark17_conjunctive.yml	true	true	19.779582174	11.074076967997826	590.995456	cloud-23933	true	19.742716642	11.010589058998448	598.568960	cloud-24643	true	20.326736387	11.3901906569954	573.620224	cloud-23979	TIMEOUT	990.506859556	973.3010112060001	2614.173696	cloud-23979
loop-zilu/benchmark18_conjunctive.yml	true	true	23.460638485	13.004820635000215	592.453632	cloud-23933	true	20.404401232	11.324667764994956	597.561344	cloud-24444	true	24.297558202	13.467050332001236	575.045632	cloud-24259	TIMEOUT	990.40922917	974.7286380729929	1718.251520	cloud-23982
loop-zilu/benchmark19_conjunctive.yml	true	true	18.995293819	10.480557703998784	592.113664	cloud-23979	true	19.638229356	10.985112690999813	591.224832	cloud-24643	true	19.153114153	10.70789734099526	586.412032	cloud-23979	TIMEOUT	990.483240924	975.2161233369843	2087.129088	cloud-23982
loop-zilu/benchmark34_conjunctive.yml	true	true	18.927986064	10.53072302200053	582.156288	cloud-24261	true	23.733214443	12.767565141002706	594.444288	cloud-24444	true	22.193483688	12.048946688999422	588.984320	cloud-23979	TIMEOUT	990.472511462	971.8942438200174	2239.385600	cloud-23938
loop-zilu/benchmark37_conjunctive.yml	true	true	22.434980623	12.133439248998911	575.516672	cloud-24261	true	17.672699923	9.784981034004886	680.271872	cloud-24643	true	19.920947036	11.078734813003393	592.044032	cloud-23979	TIMEOUT	990.404750302	973.5120674299833	1781.293056	cloud-23933
nla-digbench/cohencu-ll.yml	true	TIMEOUT	990.275687464	972.3394579239975	695.742464	cloud-23979	TIMEOUT	990.319519093	969.8108796129964	730.259456	cloud-24444	ERROR (solver error, after parsing finished)	132.388019231	121.88247292999995	675.008512	cloud-23933	TIMEOUT	990.286883395	974.9354278719984	644.509696	cloud-23979
nla-digbench/cohendiv-ll.yml	true	true	25.06826781	14.000798476001364	640.004096	cloud-24261	true	29.915925323	16.275329367999802	639.483904	cloud-24444	true	36.026389764	19.802423073000682	668.999680	cloud-24259	ERROR (solver error, after parsing finished)	23.265890196	14.206110207975144	562.057216	cloud-23933
nla-digbench/dijkstra-u.yml	true	TIMEOUT	990.379678461	968.8986269279994	762.023936	cloud-23933	TIMEOUT	990.416826845	970.0768896949958	767.074304	cloud-24444	ERROR (solver error, after parsing finished)	732.492614202	715.9111685720018	783.855616	cloud-23933	TIMEOUT	990.332056596	973.1198424590111	744.140800	cloud-23933
nla-digbench/divbin.yml	false	TIMEOUT	990.292934817	973.7389072839978	665.600000	cloud-24261	TIMEOUT	990.34041459	972.8286317390011	596.107264	cloud-24441	ERROR (solver error, after parsing finished)	725.707212128	712.3059027140002	599.461888	cloud-23933	TIMEOUT	990.265035494	977.3550570450025	647.475200	cloud-23980
nla-digbench/divbin2.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	933.998020391	918.033246953999	646.889472	cloud-23933	TIMEOUT (ERROR (inner timeout, after parsing finished))	933.872821186	917.827082167998	596.598784	cloud-24441	ERROR (solver error, after parsing finished)	31.815911645	19.939315406001697	579.940352	cloud-23933	TIMEOUT	990.237391395	978.9644146359933	628.080640	cloud-23939
nla-digbench/egcd-ll.yml	true	TIMEOUT	990.369565712	972.0948897250018	642.023424	cloud-23942	TIMEOUT	990.380493721	970.2890444329969	625.004544	cloud-24643	ERROR (solver error, after parsing finished)	725.235407915	711.9342104120001	643.571712	cloud-23933	ERROR (solver error, after parsing finished)	129.232839914	117.19909916899633	608.755712	cloud-23980
nla-digbench/egcd2-ll.yml	true	ERROR (solver error, after parsing finished)	33.086249984	19.753289795000455	634.302464	cloud-23933	ERROR (solver error, after parsing finished)	41.549329663	23.45740687900252	649.064448	cloud-24441	ERROR (server error, after parsing finished)	27.734607584	15.027700408998498	639.389696	cloud-24259	ERROR (solver error, after parsing finished)	24.077916511	13.905515582009684	653.844480	cloud-23979
nla-digbench/egcd3-ll.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	934.141810715	915.8552232069997	611.131392	cloud-23979	TIMEOUT (ERROR (inner timeout, after parsing finished))	937.683205361	917.6013590010007	653.340672	cloud-24441	ERROR (solver error, after parsing finished)	30.041263548	17.791298898002424	655.298560	cloud-23933	TIMEOUT	990.300865414	975.4923985009955	597.364736	cloud-23979
nla-digbench/fermat1-ll.yml	true	ERROR (solver error, after parsing finished)	38.213600686	23.287455977999343	677.806080	cloud-23979	ERROR (solver error, after parsing finished)	38.723360533	23.28392236599757	694.018048	cloud-24444	ERROR (server error, after parsing finished)	21.509666095	11.661793133000174	672.120832	cloud-23979	ERROR (solver error, after parsing finished)	38.308358958	23.637656596984016	617.148416	cloud-23982
nla-digbench/fermat2-ll.yml	true	ERROR (solver error, after parsing finished)	39.150858442	22.952903536999656	640.417792	cloud-23933	ERROR (solver error, after parsing finished)	38.55499439	22.158928368997294	667.021312	cloud-24444	ERROR (server error, after parsing finished)	25.936087629	13.905012798000826	636.825600	cloud-23933	ERROR (solver error, after parsing finished)	26.436550994	15.669336033024592	617.820160	cloud-23979
nla-digbench/hard-ll.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	933.986378983	915.3381093349963	632.393728	cloud-23933	TIMEOUT (ERROR (inner timeout, after parsing finished))	934.882159839	916.3518710260032	651.165696	cloud-24643	ERROR (verification stuck, after parsing finished)	21.130511184	11.43471419999969	633.610240	cloud-23979	TIMEOUT	990.226540411	977.1024736450054	630.976512	cloud-23982
nla-digbench/hard-u.yml	false	TIMEOUT	990.282235294	974.9635163779967	774.361088	cloud-23979	TIMEOUT	990.318794019	969.2820066239983	755.712000	cloud-24444	ERROR (solver error, after parsing finished)	115.150084786	105.04844047199731	593.809408	cloud-23979	TIMEOUT	990.325827691	975.9234263009857	830.005248	cloud-23933
nla-digbench/hard2.yml	true	true	22.240917176	12.127145193000615	594.485248	cloud-23940	true	22.839947458	12.72656411799835	616.759296	cloud-24643	true	27.980470531	15.643219335994218	587.296768	cloud-24259	TIMEOUT	990.357213956	974.0884122449788	631.484416	cloud-23938
nla-digbench/knuth.yml	true	TIMEOUT	990.364658941	974.8772170260017	1211.826176	cloud-24261	TIMEOUT	990.399575465	975.8686377449994	1180.741632	cloud-24643	ERROR (solver error, after parsing finished)	716.235475973	708.8761524139991	1151.787008	cloud-23939	TIMEOUT	990.304101081	978.1519360620005	1073.192960	cloud-23933
nla-digbench/lcm1.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	926.069723462	911.5278678680006	546.910208	cloud-23979	TIMEOUT (ERROR (inner timeout, after parsing finished))	929.372546951	912.5854637510001	595.107840	cloud-24643	ERROR (server error, after parsing finished)	19.560749023	10.985417185998813	585.342976	cloud-23979	TIMEOUT	990.323914288	975.3724160559941	551.927808	cloud-23938
nla-digbench/prod4br-ll.yml	true	true	98.184054683	83.04365633600173	656.732160	cloud-23979	true	111.34676634	91.59518394000042	620.748800	cloud-24444	ERROR (server error, after parsing finished)	27.448687353	14.789686967997113	653.430784	cloud-23933	true	100.769986225	86.3193057239987	650.395648	cloud-23938
nla-digbench/prodbin-ll.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	924.981054857	910.3669244969988	692.797440	cloud-23979	TIMEOUT (ERROR (inner timeout, after parsing finished))	928.436966586	912.0234917490016	640.995328	cloud-24643	ERROR (server error, after parsing finished)	19.596867666	10.670908242999758	611.446784	cloud-23933	TIMEOUT	990.229820628	974.2362109399983	625.897472	cloud-23982
nla-digbench/ps3-ll.yml	true	true	32.594354133	17.503131796998787	633.225216	cloud-23933	true	30.451400252	16.298429960999783	653.668352	cloud-24643	ERROR (solver error, after parsing finished)	21.572994136	11.739179240999874	587.132928	cloud-23979	true	28.472092293	15.802591644984204	574.402560	cloud-23982
nla-digbench/ps5-ll.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	934.135543434	914.0083020009988	790.327296	cloud-23933	TIMEOUT (ERROR (inner timeout, after parsing finished))	930.503374799	912.9265904529966	792.678400	cloud-24643	ERROR (solver error, after parsing finished)	24.391196028	13.177565171001334	742.203392	cloud-23979	TIMEOUT	990.280251473	972.3284182539792	773.902336	cloud-23938
nla-digbench/ps6-ll.yml	true	TIMEOUT	990.456248377	969.6574163689984	891.289600	cloud-23979	TIMEOUT	990.45075359	967.4532579020015	845.672448	cloud-24643	ERROR (solver error, after parsing finished)	731.800483349	715.7335800120018	852.807680	cloud-24259	TIMEOUT	990.355374012	972.5669150130125	757.161984	cloud-23933
nla-digbench-scaling/bresenham-ll_unwindbound1.yml	false	false(unreach-call)	23.368399811	12.879827454000406	694.894592	cloud-23979	false(unreach-call)	26.246606266	14.277569919000598	646.602752	cloud-24444	false(unreach-call)	25.835433218	13.870396320999134	610.783232	cloud-24259	ERROR (solver error, after parsing finished)	45.872872714	30.804471932002343	595.693568	cloud-23982
nla-digbench-scaling/bresenham-ll_valuebound1.yml	true	ERROR (solver error, after parsing finished)	182.254006148	166.66276887499998	619.139072	cloud-24261	ERROR (solver error, after parsing finished)	208.971372263	190.3194681040004	645.365760	cloud-24441	ERROR (verification stuck, after parsing finished)	27.716568604	17.449574301999746	631.263232	cloud-23979	ERROR (solver error, after parsing finished)	158.18601064	142.0878648319922	558.465024	cloud-23933
nla-digbench-scaling/bresenham-ll_valuebound10.yml	true	ERROR (solver error, after parsing finished)	140.452658238	125.91545414800021	698.474496	cloud-24261	ERROR (solver error, after parsing finished)	143.361499238	126.3211053309933	632.000512	cloud-24444	ERROR (verification stuck, after parsing finished)	22.677543809	12.435361941999872	570.011648	cloud-23941	ERROR (solver error, after parsing finished)	98.992636795	87.79058398699271	536.662016	cloud-23933
nla-digbench-scaling/bresenham-ll_valuebound100.yml	true	ERROR (solver error, after parsing finished)	261.16091515	243.81047224699796	595.136512	cloud-23933	ERROR (solver error, after parsing finished)	265.061921743	245.06807195099827	617.574400	cloud-24444	ERROR (verification stuck, after parsing finished)	29.1083533	16.061129699999583	610.217984	cloud-24259	ERROR (solver error, after parsing finished)	103.251299138	93.4950863700069	557.568000	cloud-23979
